# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_support_nwisweb@usgs.gov,,,,
# retrieved: 2021-06-12 15:51:28 EDT       (caww02),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
"#    USGS 08067548 W Fk San Jacinto Rv nr Huntsville, TX",,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 08067548,,,,
#            TS   parameter     statistic     Description,,,,
"#        173624       00060     00001     Discharge, cubic feet per second (Maximum)",,,,
"#        173625       00060     00002     Discharge, cubic feet per second (Minimum)",,,,
"#        173626       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,ft3/s,
agency_cd,site_no,datetime,173626_00060_00003,
USGS,8067548,3/27/17,9.28,
USGS,8067548,3/28/17,8.95,
USGS,8067548,3/29/17,10.10,
USGS,8067548,3/30/17,12.40,
USGS,8067548,3/31/17,12.10,
USGS,8067548,4/1/17,10.20,
USGS,8067548,4/2/17,52.90,
USGS,8067548,4/3/17,399.00,
USGS,8067548,4/4/17,359.00,
USGS,8067548,4/5/17,49.20,
USGS,8067548,4/6/17,20.90,
USGS,8067548,4/7/17,15.00,
USGS,8067548,4/8/17,12.30,
USGS,8067548,4/9/17,11.40,
USGS,8067548,4/10/17,10.70,
USGS,8067548,4/11/17,44.20,
USGS,8067548,4/12/17,284.00,
USGS,8067548,4/13/17,250.00,
USGS,8067548,4/14/17,44.70,
USGS,8067548,4/15/17,20.90,
USGS,8067548,4/16/17,15.00,
USGS,8067548,4/17/17,12.20,
USGS,8067548,4/18/17,11.80,
USGS,8067548,4/19/17,11.50,
USGS,8067548,4/20/17,10.40,
USGS,8067548,4/21/17,10.20,
USGS,8067548,4/22/17,8.39,
USGS,8067548,4/23/17,6.99,
USGS,8067548,4/24/17,5.98,
USGS,8067548,4/25/17,5.57,
USGS,8067548,4/26/17,5.16,
USGS,8067548,4/27/17,4.57,
USGS,8067548,4/28/17,4.19,
USGS,8067548,4/29/17,3.82,
USGS,8067548,4/30/17,3.86,
USGS,8067548,5/1/17,3.57,
USGS,8067548,5/2/17,3.53,
USGS,8067548,5/3/17,4.09,
USGS,8067548,5/4/17,4.81,
USGS,8067548,5/5/17,4.88,
USGS,8067548,5/6/17,4.92,
USGS,8067548,5/7/17,4.83,
USGS,8067548,5/8/17,4.88,
USGS,8067548,5/9/17,5.14,
USGS,8067548,5/10/17,5.28,
USGS,8067548,5/11/17,5.77,
USGS,8067548,5/12/17,6.97,
USGS,8067548,5/13/17,7.61,
USGS,8067548,5/14/17,7.83,
USGS,8067548,5/15/17,7.78,
USGS,8067548,5/16/17,7.73,
USGS,8067548,5/17/17,7.83,
USGS,8067548,5/18/17,8.02,
USGS,8067548,5/19/17,7.91,
USGS,8067548,5/20/17,7.99,
USGS,8067548,5/21/17,8.83,
USGS,8067548,5/22/17,53.70,
USGS,8067548,5/23/17,232.00,
USGS,8067548,5/24/17,45.10,
USGS,8067548,5/25/17,15.80,
USGS,8067548,5/26/17,9.43,
USGS,8067548,5/27/17,7.26,
USGS,8067548,5/28/17,6.64,
USGS,8067548,5/29/17,181.00,
USGS,8067548,5/30/17,122.00,
USGS,8067548,5/31/17,23.80,
USGS,8067548,6/1/17,12.70,
USGS,8067548,6/2/17,9.98,
USGS,8067548,6/3/17,11.60,
USGS,8067548,6/4/17,543.00,
USGS,8067548,6/5/17,864.00,
USGS,8067548,6/6/17,528.00,
USGS,8067548,6/7/17,376.00,
USGS,8067548,6/8/17,51.60,
USGS,8067548,6/9/17,16.10,
USGS,8067548,6/10/17,10.70,
USGS,8067548,6/11/17,7.24,
USGS,8067548,6/12/17,4.82,
USGS,8067548,6/13/17,3.64,
USGS,8067548,6/14/17,3.02,
USGS,8067548,6/15/17,2.48,
USGS,8067548,6/16/17,2.11,
USGS,8067548,6/17/17,1.91,
USGS,8067548,6/18/17,1.75,
USGS,8067548,6/19/17,1.64,
USGS,8067548,6/20/17,1.42,
USGS,8067548,6/21/17,1.33,
USGS,8067548,6/22/17,1.37,
USGS,8067548,6/23/17,1.39,
USGS,8067548,6/24/17,1.49,
USGS,8067548,6/25/17,1.41,
USGS,8067548,6/26/17,1.22,
USGS,8067548,6/27/17,1.16,
USGS,8067548,6/28/17,3.70,
USGS,8067548,6/29/17,3.47,
USGS,8067548,6/30/17,2.18,
USGS,8067548,7/1/17,1.64,
USGS,8067548,7/2/17,1.33,
USGS,8067548,7/3/17,1.17,
USGS,8067548,7/4/17,1.09,
USGS,8067548,7/5/17,1.04,
USGS,8067548,7/6/17,1.09,
USGS,8067548,7/7/17,1.10,
USGS,8067548,7/8/17,1.01,
USGS,8067548,7/9/17,2.06,
USGS,8067548,7/10/17,140.00,
USGS,8067548,7/11/17,111.00,
USGS,8067548,7/12/17,9.59,
USGS,8067548,7/13/17,4.18,
USGS,8067548,7/14/17,2.76,
USGS,8067548,7/15/17,4.35,
USGS,8067548,7/16/17,63.30,
USGS,8067548,7/17/17,29.90,
USGS,8067548,7/18/17,7.11,
USGS,8067548,7/19/17,2.12,
USGS,8067548,7/20/17,0.92,
USGS,8067548,7/21/17,0.49,
USGS,8067548,7/22/17,0.34,
USGS,8067548,7/23/17,0.24,
USGS,8067548,7/24/17,0.20,
USGS,8067548,7/25/17,0.15,
USGS,8067548,7/26/17,0.11,
USGS,8067548,7/27/17,0.05,
USGS,8067548,7/28/17,0.01,
USGS,8067548,7/29/17,0.00,
USGS,8067548,7/30/17,0.00,
USGS,8067548,7/31/17,0.00,
USGS,8067548,8/1/17,0.00,
USGS,8067548,8/2/17,0.00,
USGS,8067548,8/3/17,0.00,
USGS,8067548,8/4/17,0.00,
USGS,8067548,8/5/17,0.00,
USGS,8067548,8/6/17,0.00,
USGS,8067548,8/7/17,0.00,
USGS,8067548,8/8/17,1.53,
USGS,8067548,8/9/17,1.61,
USGS,8067548,8/10/17,1.07,
USGS,8067548,8/11/17,0.44,
USGS,8067548,8/12/17,0.20,
USGS,8067548,8/13/17,0.11,
USGS,8067548,8/14/17,0.01,
USGS,8067548,8/15/17,0.00,
USGS,8067548,8/16/17,0.00,
USGS,8067548,8/17/17,0.00,
USGS,8067548,8/18/17,0.00,
USGS,8067548,8/19/17,0.00,
USGS,8067548,8/20/17,0.00,
USGS,8067548,8/21/17,0.00,
USGS,8067548,8/22/17,0.00,
USGS,8067548,8/23/17,0.00,
USGS,8067548,8/24/17,0.00,
USGS,8067548,8/25/17,0.00,
USGS,8067548,8/26/17,91.00,
USGS,8067548,8/27/17,10400.00,
USGS,8067548,8/28/17,18900.00,
USGS,8067548,8/29/17,4760.00,
USGS,8067548,8/30/17,1390.00,
USGS,8067548,8/31/17,308.00,
USGS,8067548,9/1/17,65.40,
USGS,8067548,9/2/17,28.70,
USGS,8067548,9/3/17,18.60,
USGS,8067548,9/4/17,13.60,
USGS,8067548,9/5/17,10.20,
USGS,8067548,9/6/17,7.87,
USGS,8067548,9/7/17,6.30,
USGS,8067548,9/8/17,4.81,
USGS,8067548,9/9/17,3.94,
USGS,8067548,9/10/17,3.34,
USGS,8067548,9/11/17,2.68,
USGS,8067548,9/12/17,2.32,
USGS,8067548,9/13/17,1.98,
USGS,8067548,9/14/17,1.73,
USGS,8067548,9/15/17,1.53,
USGS,8067548,9/16/17,1.42,
USGS,8067548,9/17/17,1.32,
USGS,8067548,9/18/17,1.77,
USGS,8067548,9/19/17,23.20,
USGS,8067548,9/20/17,6.29,
USGS,8067548,9/21/17,2.91,
USGS,8067548,9/22/17,1.60,
USGS,8067548,9/23/17,1.12,
USGS,8067548,9/24/17,0.82,
USGS,8067548,9/25/17,0.73,
USGS,8067548,9/26/17,0.48,
USGS,8067548,9/27/17,0.38,
USGS,8067548,9/28/17,0.40,
USGS,8067548,9/29/17,0.41,
USGS,8067548,9/30/17,0.35,
USGS,8067548,10/1/17,0.35,
USGS,8067548,10/2/17,0.38,
USGS,8067548,10/3/17,0.32,
USGS,8067548,10/4/17,0.27,
USGS,8067548,10/5/17,0.56,
USGS,8067548,10/6/17,0.47,
USGS,8067548,10/7/17,0.28,
USGS,8067548,10/8/17,0.21,
USGS,8067548,10/9/17,0.19,
USGS,8067548,10/10/17,0.17,
USGS,8067548,10/11/17,0.16,
USGS,8067548,10/12/17,0.14,
USGS,8067548,10/13/17,0.13,
USGS,8067548,10/14/17,0.12,
USGS,8067548,10/15/17,0.11,
USGS,8067548,10/16/17,0.11,
USGS,8067548,10/17/17,0.11,
USGS,8067548,10/18/17,0.11,
USGS,8067548,10/19/17,0.11,
USGS,8067548,10/20/17,0.10,
USGS,8067548,10/21/17,0.10,
USGS,8067548,10/22/17,0.14,
USGS,8067548,10/23/17,0.11,
USGS,8067548,10/24/17,0.18,
USGS,8067548,10/25/17,0.29,
USGS,8067548,10/26/17,0.20,
USGS,8067548,10/27/17,0.14,
USGS,8067548,10/28/17,0.12,
USGS,8067548,10/29/17,0.13,
USGS,8067548,10/30/17,0.34,
USGS,8067548,10/31/17,2.70,
USGS,8067548,11/1/17,19.10,
USGS,8067548,11/2/17,16.30,
USGS,8067548,11/3/17,2.68,
USGS,8067548,11/4/17,0.81,
USGS,8067548,11/5/17,0.46,
USGS,8067548,11/6/17,0.32,
USGS,8067548,11/7/17,0.27,
USGS,8067548,11/8/17,0.29,
USGS,8067548,11/9/17,0.35,
USGS,8067548,11/10/17,0.24,
USGS,8067548,11/11/17,0.18,
USGS,8067548,11/12/17,0.14,
USGS,8067548,11/13/17,0.13,
USGS,8067548,11/14/17,0.12,
USGS,8067548,11/15/17,0.11,
USGS,8067548,11/16/17,0.10,
USGS,8067548,11/17/17,0.09,
USGS,8067548,11/18/17,0.08,
USGS,8067548,11/19/17,0.08,
USGS,8067548,11/20/17,0.07,
USGS,8067548,11/21/17,0.06,
USGS,8067548,11/22/17,0.06,
USGS,8067548,11/23/17,0.06,
USGS,8067548,11/24/17,0.05,
USGS,8067548,11/25/17,0.05,
USGS,8067548,11/26/17,0.05,
USGS,8067548,11/27/17,0.05,
USGS,8067548,11/28/17,0.05,
USGS,8067548,11/29/17,0.04,
USGS,8067548,11/30/17,0.06,
USGS,8067548,12/1/17,0.16,
USGS,8067548,12/2/17,0.67,
USGS,8067548,12/3/17,2.58,
USGS,8067548,12/4/17,250.00,
USGS,8067548,12/5/17,192.00,
USGS,8067548,12/6/17,24.50,
USGS,8067548,12/7/17,86.10,
USGS,8067548,12/8/17,65.10,
USGS,8067548,12/9/17,23.90,
USGS,8067548,12/10/17,12.30,
USGS,8067548,12/11/17,7.47,
USGS,8067548,12/12/17,5.16,
USGS,8067548,12/13/17,3.68,
USGS,8067548,12/14/17,3.14,
USGS,8067548,12/15/17,3.02,
USGS,8067548,12/16/17,3.98,
USGS,8067548,12/17/17,172.00,
USGS,8067548,12/18/17,274.00,
USGS,8067548,12/19/17,91.70,
USGS,8067548,12/20/17,293.00,
USGS,8067548,12/21/17,254.00,
USGS,8067548,12/22/17,55.20,
USGS,8067548,12/23/17,24.30,
USGS,8067548,12/24/17,14.40,
USGS,8067548,12/25/17,9.74,
USGS,8067548,12/26/17,7.92,
USGS,8067548,12/27/17,11.50,
USGS,8067548,12/28/17,13.50,
USGS,8067548,12/29/17,9.94,
USGS,8067548,12/30/17,7.55,
USGS,8067548,12/31/17,6.19,
USGS,8067548,1/1/18,5.11,
USGS,8067548,1/2/18,4.24,
USGS,8067548,1/3/18,3.70,
USGS,8067548,1/4/18,3.29,
USGS,8067548,1/5/18,3.12,
USGS,8067548,1/6/18,3.03,
USGS,8067548,1/7/18,3.44,
USGS,8067548,1/8/18,15.40,
USGS,8067548,1/9/18,20.10,
USGS,8067548,1/10/18,11.30,
USGS,8067548,1/11/18,20.20,
USGS,8067548,1/12/18,146.00,
USGS,8067548,1/13/18,40.20,
USGS,8067548,1/14/18,17.70,
USGS,8067548,1/15/18,11.00,
USGS,8067548,1/16/18,8.88,
USGS,8067548,1/17/18,8.38,
USGS,8067548,1/18/18,7.30,
USGS,8067548,1/19/18,6.59,
USGS,8067548,1/20/18,6.38,
USGS,8067548,1/21/18,6.30,
USGS,8067548,1/22/18,6.44,
USGS,8067548,1/23/18,5.69,
USGS,8067548,1/24/18,4.60,
USGS,8067548,1/25/18,3.89,
USGS,8067548,1/26/18,3.41,
USGS,8067548,1/27/18,9.85,
USGS,8067548,1/28/18,253.00,
USGS,8067548,1/29/18,144.00,
USGS,8067548,1/30/18,30.10,
USGS,8067548,1/31/18,14.10,
USGS,8067548,2/1/18,9.43,
USGS,8067548,2/2/18,7.31,
USGS,8067548,2/3/18,5.91,
USGS,8067548,2/4/18,5.14,
USGS,8067548,2/5/18,5.04,
USGS,8067548,2/6/18,4.77,
USGS,8067548,2/7/18,7.58,
USGS,8067548,2/8/18,60.60,
USGS,8067548,2/9/18,38.20,
USGS,8067548,2/10/18,113.00,
USGS,8067548,2/11/18,267.00,
USGS,8067548,2/12/18,84.00,
USGS,8067548,2/13/18,25.50,
USGS,8067548,2/14/18,16.30,
USGS,8067548,2/15/18,18.60,
USGS,8067548,2/16/18,16.80,
USGS,8067548,2/17/18,12.10,
USGS,8067548,2/18/18,9.68,
USGS,8067548,2/19/18,8.45,
USGS,8067548,2/20/18,11.00,
USGS,8067548,2/21/18,470.00,
USGS,8067548,2/22/18,1910.00,
USGS,8067548,2/23/18,486.00,
USGS,8067548,2/24/18,220.00,
USGS,8067548,2/25/18,197.00,
USGS,8067548,2/26/18,1200.00,
USGS,8067548,2/27/18,365.00,
USGS,8067548,2/28/18,114.00,
USGS,8067548,3/1/18,49.20,
USGS,8067548,3/2/18,27.50,
USGS,8067548,3/3/18,17.90,
USGS,8067548,3/4/18,13.20,
USGS,8067548,3/5/18,11.10,
USGS,8067548,3/6/18,51.60,
USGS,8067548,3/7/18,49.50,
USGS,8067548,3/8/18,17.40,
USGS,8067548,3/9/18,10.40,
USGS,8067548,3/10/18,8.37,
USGS,8067548,3/11/18,7.30,
USGS,8067548,3/12/18,5.86,
USGS,8067548,3/13/18,4.69,
USGS,8067548,3/14/18,4.08,
USGS,8067548,3/15/18,3.72,
USGS,8067548,3/16/18,3.68,
USGS,8067548,3/17/18,3.33,
USGS,8067548,3/18/18,3.42,
USGS,8067548,3/19/18,103.00,
USGS,8067548,3/20/18,34.00,
USGS,8067548,3/21/18,9.76,
USGS,8067548,3/22/18,5.31,
USGS,8067548,3/23/18,3.71,
USGS,8067548,3/24/18,3.04,
USGS,8067548,3/25/18,2.64,
USGS,8067548,3/26/18,2.47,
USGS,8067548,3/27/18,2.08,
USGS,8067548,3/28/18,2790.00,
USGS,8067548,3/29/18,7440.00,
USGS,8067548,3/30/18,1120.00,
USGS,8067548,3/31/18,222.00,
USGS,8067548,4/1/18,45.30,
USGS,8067548,4/2/18,24.10,
USGS,8067548,4/3/18,16.80,
USGS,8067548,4/4/18,29.20,
USGS,8067548,4/5/18,22.40,
USGS,8067548,4/6/18,12.40,
USGS,8067548,4/7/18,11.20,
USGS,8067548,4/8/18,12.30,
USGS,8067548,4/9/18,10.40,
USGS,8067548,4/10/18,7.92,
USGS,8067548,4/11/18,6.21,
USGS,8067548,4/12/18,4.63,
USGS,8067548,4/13/18,3.62,
USGS,8067548,4/14/18,63.30,
USGS,8067548,4/15/18,104.00,
USGS,8067548,4/16/18,19.00,
USGS,8067548,4/17/18,8.32,
USGS,8067548,4/18/18,4.80,
USGS,8067548,4/19/18,3.36,
USGS,8067548,4/20/18,2.56,
USGS,8067548,4/21/18,2.33,
USGS,8067548,4/22/18,23.10,
USGS,8067548,4/23/18,13.70,
USGS,8067548,4/24/18,6.22,
USGS,8067548,4/25/18,3.57,
USGS,8067548,4/26/18,2.46,
USGS,8067548,4/27/18,1.71,
USGS,8067548,4/28/18,1.46,
USGS,8067548,4/29/18,1.21,
USGS,8067548,4/30/18,1.15,
USGS,8067548,5/1/18,1.30,
USGS,8067548,5/2/18,1.74,
USGS,8067548,5/3/18,2.12,
USGS,8067548,5/4/18,2.92,
USGS,8067548,5/5/18,3.03,
USGS,8067548,5/6/18,3.28,
USGS,8067548,5/7/18,3.55,
USGS,8067548,5/8/18,3.95,
USGS,8067548,5/9/18,4.10,
USGS,8067548,5/10/18,3.80,
USGS,8067548,5/11/18,3.73,
USGS,8067548,5/12/18,3.69,
USGS,8067548,5/13/18,3.65,
USGS,8067548,5/14/18,3.62,
USGS,8067548,5/15/18,3.60,
USGS,8067548,5/16/18,3.55,
USGS,8067548,5/17/18,3.52,
USGS,8067548,5/18/18,3.70,
USGS,8067548,5/19/18,3.58,
USGS,8067548,5/20/18,3.73,
USGS,8067548,5/21/18,4.75,
USGS,8067548,5/22/18,13.30,
USGS,8067548,5/23/18,13.70,
USGS,8067548,5/24/18,6.65,
USGS,8067548,5/25/18,3.70,
USGS,8067548,5/26/18,1.37,
USGS,8067548,5/27/18,1.21,
USGS,8067548,5/28/18,2.15,
USGS,8067548,5/29/18,2.87,
USGS,8067548,5/30/18,3.27,
USGS,8067548,5/31/18,3.36,
USGS,8067548,6/1/18,3.17,
USGS,8067548,6/2/18,2.94,
USGS,8067548,6/3/18,2.80,
USGS,8067548,6/4/18,4.78,
USGS,8067548,6/5/18,32.30,
USGS,8067548,6/6/18,5.15,
USGS,8067548,6/7/18,1.21,
USGS,8067548,6/8/18,0.81,
USGS,8067548,6/9/18,0.84,
USGS,8067548,6/10/18,0.57,
USGS,8067548,6/11/18,0.34,
USGS,8067548,6/12/18,0.36,
USGS,8067548,6/13/18,0.35,
USGS,8067548,6/14/18,0.31,
USGS,8067548,6/15/18,0.23,
USGS,8067548,6/16/18,0.15,
USGS,8067548,6/17/18,0.17,
USGS,8067548,6/18/18,0.29,
USGS,8067548,6/19/18,0.29,
USGS,8067548,6/20/18,68.40,
USGS,8067548,6/21/18,312.00,
USGS,8067548,6/22/18,159.00,
USGS,8067548,6/23/18,8.73,
USGS,8067548,6/24/18,0.93,
USGS,8067548,6/25/18,0.09,
USGS,8067548,6/26/18,0.00,
USGS,8067548,6/27/18,0.01,
USGS,8067548,6/28/18,0.02,
USGS,8067548,6/29/18,0.02,
USGS,8067548,6/30/18,0.07,
USGS,8067548,7/1/18,0.14,
USGS,8067548,7/2/18,0.13,
USGS,8067548,7/3/18,0.13,
USGS,8067548,7/4/18,0.14,
USGS,8067548,7/5/18,0.16,
USGS,8067548,7/6/18,0.15,
USGS,8067548,7/7/18,0.48,
USGS,8067548,7/8/18,0.79,
USGS,8067548,7/9/18,1.30,
USGS,8067548,7/10/18,1.69,
USGS,8067548,7/11/18,0.09,
USGS,8067548,7/12/18,0.01,
USGS,8067548,7/13/18,0.01,
USGS,8067548,7/14/18,0.08,
USGS,8067548,7/15/18,0.15,
USGS,8067548,7/16/18,0.11,
USGS,8067548,7/17/18,0.12,
USGS,8067548,7/18/18,0.12,
USGS,8067548,7/19/18,0.09,
USGS,8067548,7/20/18,0.05,
USGS,8067548,7/21/18,0.02,
USGS,8067548,7/22/18,0.01,
USGS,8067548,7/23/18,0.00,
USGS,8067548,7/24/18,0.00,
USGS,8067548,7/25/18,0.00,
USGS,8067548,7/26/18,0.00,
USGS,8067548,7/27/18,0.00,
USGS,8067548,7/28/18,0.00,
USGS,8067548,7/29/18,0.00,
USGS,8067548,7/30/18,0.00,
USGS,8067548,7/31/18,0.00,
USGS,8067548,8/1/18,0.00,
USGS,8067548,8/2/18,0.00,
USGS,8067548,8/3/18,0.00,
USGS,8067548,8/4/18,0.00,
USGS,8067548,8/5/18,0.00,
USGS,8067548,8/6/18,0.00,
USGS,8067548,8/7/18,0.00,
USGS,8067548,8/8/18,0.00,
USGS,8067548,8/9/18,0.00,
USGS,8067548,8/10/18,0.00,
USGS,8067548,8/11/18,0.00,
USGS,8067548,8/12/18,0.00,
USGS,8067548,8/13/18,0.00,
USGS,8067548,8/14/18,0.00,
USGS,8067548,8/15/18,0.00,
USGS,8067548,8/16/18,0.00,
USGS,8067548,8/17/18,0.00,
USGS,8067548,8/18/18,0.00,
USGS,8067548,8/19/18,0.00,
USGS,8067548,8/20/18,0.00,
USGS,8067548,8/21/18,0.00,
USGS,8067548,8/22/18,0.00,
USGS,8067548,8/23/18,0.00,
USGS,8067548,8/24/18,0.00,
USGS,8067548,8/25/18,0.00,
USGS,8067548,8/26/18,0.00,
USGS,8067548,8/27/18,0.00,
USGS,8067548,8/28/18,0.00,
USGS,8067548,8/29/18,0.00,
USGS,8067548,8/30/18,0.00,
USGS,8067548,8/31/18,0.00,
USGS,8067548,9/1/18,0.00,
USGS,8067548,9/2/18,0.00,
USGS,8067548,9/3/18,0.00,
USGS,8067548,9/4/18,0.00,
USGS,8067548,9/5/18,0.00,
USGS,8067548,9/6/18,0.00,
USGS,8067548,9/7/18,0.00,
USGS,8067548,9/8/18,0.00,
USGS,8067548,9/9/18,0.00,
USGS,8067548,9/10/18,0.00,
USGS,8067548,9/11/18,0.00,
USGS,8067548,9/12/18,0.00,
USGS,8067548,9/13/18,0.00,
USGS,8067548,9/14/18,0.05,
USGS,8067548,9/15/18,0.41,
USGS,8067548,9/16/18,0.11,
USGS,8067548,9/17/18,0.04,
USGS,8067548,9/18/18,0.01,
USGS,8067548,9/19/18,0.00,
USGS,8067548,9/20/18,0.00,
USGS,8067548,9/21/18,0.00,
USGS,8067548,9/22/18,14.90,
USGS,8067548,9/23/18,8.23,
USGS,8067548,9/24/18,0.95,
USGS,8067548,9/25/18,0.16,
USGS,8067548,9/26/18,0.05,
USGS,8067548,9/27/18,55.80,
USGS,8067548,9/28/18,14.20,
USGS,8067548,9/29/18,2.05,
USGS,8067548,9/30/18,20.20,
USGS,8067548,10/1/18,7.13,
USGS,8067548,10/2/18,2.98,
USGS,8067548,10/3/18,0.48,
USGS,8067548,10/4/18,0.02,
USGS,8067548,10/5/18,0.00,
USGS,8067548,10/6/18,0.02,
USGS,8067548,10/7/18,0.06,
USGS,8067548,10/8/18,0.40,
USGS,8067548,10/9/18,41.00,
USGS,8067548,10/10/18,318.00,
USGS,8067548,10/11/18,339.00,
USGS,8067548,10/12/18,67.20,
USGS,8067548,10/13/18,7.50,
USGS,8067548,10/14/18,30.20,
USGS,8067548,10/15/18,132.00,
USGS,8067548,10/16/18,9690.00,
USGS,8067548,10/17/18,1900.00,
USGS,8067548,10/18/18,254.00,
USGS,8067548,10/19/18,79.70,
USGS,8067548,10/20/18,47.10,
USGS,8067548,10/21/18,46.30,
USGS,8067548,10/22/18,21.00,
USGS,8067548,10/23/18,13.90,
USGS,8067548,10/24/18,25.50,
USGS,8067548,10/25/18,314.00,
USGS,8067548,10/26/18,320.00,
USGS,8067548,10/27/18,94.80,
USGS,8067548,10/28/18,25.80,
USGS,8067548,10/29/18,13.60,
USGS,8067548,10/30/18,9.05,
USGS,8067548,10/31/18,20.10,
USGS,8067548,11/1/18,794.00,
USGS,8067548,11/2/18,453.00,
USGS,8067548,11/3/18,98.30,
USGS,8067548,11/4/18,102.00,
USGS,8067548,11/5/18,181.00,
USGS,8067548,11/6/18,69.80,
USGS,8067548,11/7/18,25.30,
USGS,8067548,11/8/18,15.20,
USGS,8067548,11/9/18,157.00,
USGS,8067548,11/10/18,465.00,
USGS,8067548,11/11/18,168.00,
USGS,8067548,11/12/18,254.00,
USGS,8067548,11/13/18,262.00,
USGS,8067548,11/14/18,108.00,
USGS,8067548,11/15/18,34.90,
USGS,8067548,11/16/18,21.10,
USGS,8067548,11/17/18,14.90,
USGS,8067548,11/18/18,11.50,
USGS,8067548,11/19/18,146.00,
USGS,8067548,11/20/18,596.00,
USGS,8067548,11/21/18,244.00,
USGS,8067548,11/22/18,59.50,
USGS,8067548,11/23/18,43.90,
USGS,8067548,11/24/18,30.30,
USGS,8067548,11/25/18,21.10,
USGS,8067548,11/26/18,15.70,
USGS,8067548,11/27/18,11.60,
USGS,8067548,11/28/18,9.54,
USGS,8067548,11/29/18,8.09,
USGS,8067548,11/30/18,8.05,
USGS,8067548,12/1/18,10.30,
USGS,8067548,12/2/18,11.80,
USGS,8067548,12/3/18,9.34,
USGS,8067548,12/4/18,6.67,
USGS,8067548,12/5/18,5.39,
USGS,8067548,12/6/18,4.62,
USGS,8067548,12/7/18,378.00,
USGS,8067548,12/8/18,7290.00,
USGS,8067548,12/9/18,958.00,
USGS,8067548,12/10/18,228.00,
USGS,8067548,12/11/18,73.00,
USGS,8067548,12/12/18,38.50,
USGS,8067548,12/13/18,67.80,
USGS,8067548,12/14/18,226.00,
USGS,8067548,12/15/18,107.00,
USGS,8067548,12/16/18,40.70,
USGS,8067548,12/17/18,23.80,
USGS,8067548,12/18/18,18.00,
USGS,8067548,12/19/18,163.00,
USGS,8067548,12/20/18,473.00,
USGS,8067548,12/21/18,319.00,
USGS,8067548,12/22/18,92.30,
USGS,8067548,12/23/18,36.80,
USGS,8067548,12/24/18,22.30,
USGS,8067548,12/25/18,15.60,
USGS,8067548,12/26/18,15.90,
USGS,8067548,12/27/18,3990.00,
USGS,8067548,12/28/18,1190.00,
USGS,8067548,12/29/18,210.00,
USGS,8067548,12/30/18,85.30,
USGS,8067548,12/31/18,296.00,
USGS,8067548,1/1/19,251.00,
USGS,8067548,1/2/19,148.00,
USGS,8067548,1/3/19,1710.00,
USGS,8067548,1/4/19,876.00,
USGS,8067548,1/5/19,249.00,
USGS,8067548,1/6/19,80.70,
USGS,8067548,1/7/19,43.10,
USGS,8067548,1/8/19,33.50,
USGS,8067548,1/9/19,26.30,
USGS,8067548,1/10/19,19.50,
USGS,8067548,1/11/19,15.20,
USGS,8067548,1/12/19,112.00,
USGS,8067548,1/13/19,172.00,
USGS,8067548,1/14/19,43.40,
USGS,8067548,1/15/19,22.60,
USGS,8067548,1/16/19,16.60,
USGS,8067548,1/17/19,15.50,
USGS,8067548,1/18/19,17.10,
USGS,8067548,1/19/19,143.00,
USGS,8067548,1/20/19,150.00,
USGS,8067548,1/21/19,35.00,
USGS,8067548,1/22/19,19.30,
USGS,8067548,1/23/19,885.00,
USGS,8067548,1/24/19,673.00,
USGS,8067548,1/25/19,176.00,
USGS,8067548,1/26/19,49.40,
USGS,8067548,1/27/19,31.80,
USGS,8067548,1/28/19,25.30,
USGS,8067548,1/29/19,24.00,
USGS,8067548,1/30/19,20.90,
USGS,8067548,1/31/19,14.70,
USGS,8067548,2/1/19,12.00,
USGS,8067548,2/2/19,11.20,
USGS,8067548,2/3/19,10.50,
USGS,8067548,2/4/19,10.30,
USGS,8067548,2/5/19,10.70,
USGS,8067548,2/6/19,9.95,
USGS,8067548,2/7/19,10.20,
USGS,8067548,2/8/19,30.90,
USGS,8067548,2/9/19,19.60,
USGS,8067548,2/10/19,11.80,
USGS,8067548,2/11/19,10.10,
USGS,8067548,2/12/19,21.40,
USGS,8067548,2/13/19,21.60,
USGS,8067548,2/14/19,10.90,
USGS,8067548,2/15/19,8.07,
USGS,8067548,2/16/19,7.52,
USGS,8067548,2/17/19,5.90,
USGS,8067548,2/18/19,5.30,
USGS,8067548,2/19/19,4.99,
USGS,8067548,2/20/19,4.70,
USGS,8067548,2/21/19,6.19,
USGS,8067548,2/22/19,6.49,
